mean squared error,Mean absolute error,alpha,average,early_stopping,epsilon,eta,fit intercept ,l1 ratio,learning rate ,loss,maxed iter,n iter no change,penalty,Power t,Random State,shuffle ,tol,validation fraction,verbose,warm_start
2235.90803430997,43.4378976236846,0.01,False,False,0.01,0.11,True,0.41,'optimal','huber',1000,8,'l2',0.3,0,True,0.001,0.1,False,False
2431.10852373882,48.1498502185412,0.0091,False,False,0.01,0.11,True,0.41,'optimal','huber',1000,9,'l2',0.3,500,True,0.0001,0.1,False,False
2465.15650518971,45.8881696723173,0.0004,False,False,0.01,0.01,True,0.001,'invscaling','huber',500,8,'l1',0.2,0,True,0.001,0.4,False,False
2473.68733649893,48.76111088827,0.08,False,False,0.01,0.11,True,0.41,'optimal','huber',1000,8,'l2',0.3,0,True,0.001,0.1,False,False
2622.00494705145,47.259315039091,0.0004,False,False,0.02,0.01,True,0.41,'invscaling','huber',800,8,'l1',0.3,0,True,0.001,0.1,False,False
2912.98423184015,49.6829396128356,0.008,False,False,0.01,0.11,True,0.41,'optimal','huber',1000,8,'l2',0.3,0,True,0.001,0.1,False,False
3030.49602625522,53.8301032129247,0.0004,False,False,0.01,0.011,True,0.001,'invscaling','huber',500,8,'l1',0.3,0,True,0.001,0.4,False,False
3333.83259546185,55.768503709142,0.002,False,False,0.01,0.11,True,0.41,'optimal','huber',4000,8,'l2',0.3,0,True,0.001,0.1,False,False
3513.62367407289,55.0684680397457,0.0004,False,False,0.01,0.01,True,0.41,'invscaling','huber',800,9,'l1',0.3,0,True,0.001,0.4,False,False
3712.34325823478,59.4321091155492,0.0004,False,False,0.01,0.09,True,0.001,'invscaling','huber',500,8,'l1',0.3,0,True,0.001,0.4,False,False
4023.63195965456,62.0522061540854,0.0092,False,False,0.01,0.11,True,0.41,'optimal','huber',1000,8,'l2',0.3,0,True,0.001,0.1,False,False
5034.83538714599,66.4403739463195,0.0092,False,False,0.01,0.11,True,0.41,'optimal','huber',1000,8,'l2',0.3,500,True,0.0001,0.1,False,False
5549.98808409421,72.6882460997458,0.0091,False,False,0.01,0.11,True,0.41,'optimal','huber',1000,8,'l2',0.3,1001,True,0.0001,0.2,False,False
7469.99050783836,84.1093598472366,0.00891,False,False,0.01,0.11,True,0.41,'optimal','huber',1000,8,'l2',0.3,0,True,0.001,0.1,False,False
7651.11134639725,85.2366789138518,0.0091,False,False,0.01,0.11,True,0.41,'optimal','huber',1000,7,'l2',0.3,500,True,0.0001,0.1,False,False
9229.86545693264,93.3393526470795,0.0091,False,False,0.01,0.11,True,0.41,'optimal','huber',1000,8,'l2',0.3,1,True,0.0001,0.1,False,False
12202.1600630568,104.834770032097,0.0091,False,False,0.02,0.11,True,0.41,'optimal','huber',1000,8,'l2',0.3,500,True,0.0001,0.1,False,False
26919.682311072,158.536244877586,0.01,False,False,0.01,0.11,True,0.41,'optimal','huber',100,8,'l2',0.3,0,True,0.001,0.1,False,False
29143.4339177183,164.39416748894,0.0001,False,False,0.01,0.11,True,0.41,'optimal','huber',800,8,'l1',0.3,0,True,0.001,0.1,False,False
29143.4339177183,164.39416748894,0.0001,False,False,0.01,0.11,True,0.41,'optimal','huber',800,8,'l1',0.3,0,True,0.001,0.1,False,False
40546.0291547196,195.935576811959,0.01,False,False,0.01,0.11,True,0.41,'optimal','huber',100,8,'none',0.3,0,True,0.001,0.1,False,False
49811.9424164079,188.825775175816,0.001,False,False,0.01,0.11,True,0.41,'optimal','huber',800,8,'l1',0.3,0,True,0.001,0.1,False,False
131455.299603043,345.358468207877,0.01,False,False,0.01,0.11,True,0.41,'optimal','huber',800,8,'l1',0.3,0,True,0.001,0.1,False,False
131455.299603043,345.358468207877,0.01,False,False,0.01,0.11,True,0.41,'optimal','huber',100,8,'l1',0.3,0,True,0.001,0.1,False,False
141458.158866589,356.690256983819,0.0001,False,False,0.01,0.01,True,0.15,'invscaling','epsilon_insensitive',500,5,'l2',0.5,0,True,0.001,0.4,False,False
153683.848311951,377.776165459165,0.0004,False,False,0.01,0.1,True,0.001,'invscaling','huber',500,8,'l1',0.3,0,True,0.001,0.4,False,False
157555.324532107,386.496949367813,0.0001,False,False,False,0.014,True,0.15,'invscaling','epsilon_insensitive',1000,4,'l2',0.5,0,True,0.001,0.1,False,False
191386.756111691,418.832437918613,0.0002,False,False,0.01,0.11,True,0.41,'optimal','huber',4000,8,'l2',0.3,0,True,0.001,0.1,False,False
191386.756111691,418.832437918613,0.0002,False,False,0.01,0.11,True,0.41,'optimal','huber',4000,8,'l2',0.3,0,True,0.001,0.1,False,False
286687.321524397,519.325128179488,0.0001,False,False,0.01,0.01,True,0.15,'constant','huber',500,5,'l2',0.3,0,True,0.001,0.4,False,False
929123.090439392,923.457023481186,0.0091,False,False,0.2,0.11,True,0.41,'optimal','huber',1000,8,'l2',0.3,500,True,0.0001,0.1,False,False
931451.114242241,890.033430327732,0.0002,False,False,0.01,0.11,True,0.41,'optimal','huber',800,8,'l1',0.3,0,True,0.001,0.1,False,False
2304933.68951261,1463.46987793945,0.0002,False,False,0.01,0.11,True,0.41,'optimal','huber',1000,8,'l2',0.3,0,True,0.001,0.1,False,False
2455861.3456092,1503.62426157002,0.0002,False,False,0.01,0.11,True,0.41,'optimal','huber',800,8,'l2',0.3,0,True,0.001,0.1,False,False
6817181.94900566,2546.1412829233,0.0004,False,False,0.01,0,True,0.41,'optimal','huber',800,8,'l1',0.3,0,True,0.001,0.1,False,False
6817181.94900566,2546.1412829233,0.0004,False,False,0.01,0.01,True,0.41,'optimal','huber',800,8,'l1',0.3,0,True,0.001,0.1,False,False
6817181.94900566,2546.1412829233,0.0004,False,False,0.01,0.11,True,0.41,'optimal','huber',800,8,'l1',0.3,0,True,0.001,0.1,False,False
2467341751.96024,47966.3023467845,1E-05,False,False,0.01,0.11,True,0.41,'optimal','huber',800,8,'l1',0.3,0,True,0.001,0.1,False,False
5.91319715044093E+023,560930945204.033,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',1.5,0,True,0.001,0.1,False,False
2.29253843864056E+026,14414205893737.5,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.7,0,True,0.001,0.1,False,False
6.73895034877682E+026,22800739026643.9,0.0001,15,False,False,0.014,True,0.15,'invscaling','squared_loss',100,4,'none',0.5,0,True,0.001,0.1,True,False
6.95798059867301E+026,22379244027908.4,0.0001,10,False,False,0.014,True,0.15,'invscaling','squared_loss',100,4,'none',0.5,0,True,0.001,0.1,True,False
7.01158529922814E+026,22319669452592.8,0.0001,40,False,False,0.014,True,0.15,'invscaling','squared_loss',100,4,'none',0.5,0,True,0.001,0.1,True,False
7.10522671607151E+026,22442580189022.5,0.0001,4,False,False,0.014,True,0.15,'invscaling','squared_loss',100,4,'none',0.5,0,True,0.001,0.1,True,False
7.21461741145804E+026,22502021489034,0.0001,True,False,False,0.014,True,0.15,'invscaling','squared_loss',100,4,'none',0.5,0,True,0.001,0.1,True,False
7.21461741145804E+026,22502021489034,0.0001,1,False,False,0.014,True,0.15,'invscaling','squared_loss',100,4,'none',0.5,0,True,0.001,0.1,True,False
5.13832387098214E+027,66835035243875.7,0.0001,False,False,False,0.015,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
5.13832387098214E+027,66835035243875.7,0.0001,False,False,False,0.015,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
1.41970429503469E+028,113993660737754,0.0001,False,False,False,0.013,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
4.19335092305874E+028,199272341810275,0.0003,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,4,'l2',0.5,0,True,0.001,0.1,False,False
4.96497904306065E+028,207189887151073,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_epsilon_insensitive',1000,4,'l2',0.5,0,True,0.001,0.1,False,False
5.48514328831905E+028,220198334155226,0.0001,False,False,False,0.014,False,0.15,'invscaling','squared_loss',1000,4,'l2',0.5,0,True,0.001,0.1,False,False
1.00698448924243E+029,308543726102954,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',500,4,'none',0.5,0,True,0.001,0.1,False,False
1.00698448924243E+029,308543726102954,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',600,4,'none',0.5,0,True,0.001,0.1,False,False
1.00698448924243E+029,308543726102954,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',900,4,'none',0.5,0,True,0.001,0.1,False,False
1.00698448924243E+029,308543726102954,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,4,'none',0.5,0,True,0.001,0.1,False,False
1.00698448924243E+029,308543726102954,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',10000,4,'none',0.5,0,True,0.001,0.1,False,False
1.00698448924243E+029,308543726102954,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',500,4,'none',0.5,0,True,0.001,0.1,False,False
1.00698448924243E+029,308543726102954,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',100,4,'none',0.5,0,True,0.001,0.1,False,False
1.00698448924243E+029,308543726102954,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',100,4,'none',0.5,0,True,0.001,0.1,False,False
1.00698448924243E+029,308543726102954,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',100,4,'none',0.5,0,True,0.001,0.1,False,False
1.00698448924243E+029,308543726102954,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',100,4,'none',0.5,0,True,0.001,0.1,True,False
1.00698448924243E+029,308543726102954,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',100,4,'none',0.5,0,True,0.001,0.1,True,False
1.07246916115317E+029,313792382683225,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,4,'l2',0.5,0,True,0.001,0.1,False,False
1.07246916115317E+029,313792382683225,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,4,'l2',0.5,0,True,0.001,0.1,False,False
1.07246916115317E+029,313792382683225,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,4,'l2',0.5,0,True,0.001,0.1,False,False
1.07246916115317E+029,313792382683225,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,4,'l2',0.5,0,True,0.001,0.1,False,False
1.07246916115317E+029,313792382683225,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,4,'l2',0.5,0,True,0.001,0.1,False,False
1.07246916115317E+029,313792382683225,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,4,'l2',0.5,0,True,0.001,0.1,False,False
1.07246916115317E+029,313792382683225,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,4,'l2',0.5,0,True,0.001,0.1,False,False
1.07246916115317E+029,313792382683225,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',100,4,'l2',0.5,0,True,0.001,0.1,False,False
1.07246916115317E+029,313792382683225,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',500,4,'l2',0.5,0,True,0.001,0.1,False,False
1.30767353029173E+029,350470822670490,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,4,'l1',0.5,0,True,0.001,0.1,False,False
1.30767353029173E+029,350470822670490,0.0001,False,False,False,0.014,True,0.2,'invscaling','squared_loss',1000,4,'l1',0.5,0,True,0.001,0.1,False,False
1.30767353029173E+029,350470822670490,0.0001,False,False,False,0.014,True,0.01,'invscaling','squared_loss',1000,4,'l1',0.5,0,True,0.001,0.1,False,False
1.30767353029173E+029,350470822670490,0.0001,False,False,False,0.014,True,0.4,'invscaling','squared_loss',1000,4,'l1',0.5,0,True,0.001,0.1,False,False
1.30767353029173E+029,350470822670490,0.0001,False,False,False,0.014,True,0.8,'invscaling','squared_loss',1000,4,'l1',0.5,0,True,0.001,0.1,False,False
1.30767353029173E+029,350470822670490,0.0001,False,False,False,0.014,True,0.09,'invscaling','squared_loss',1000,4,'l1',0.5,0,True,0.001,0.1,False,False
1.62697659088751E+029,388853090493500,1E-05,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,4,'l2',0.5,0,True,0.001,0.1,False,False
1.79252117579216E+029,410539766908238,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',100,4,'none',0.5,2,True,0.001,0.1,False,False
2.04457300131808E+029,433500887481792,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,10,'l2',0.5,0,True,0.001,0.1,False,False
2.64588963520761E+029,498176319852707,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,3,'l2',0.5,0,True,0.001,0.1,False,False
5.19491377876575E+029,691811464264883,0.0001,False,False,False,0.01,True,0.15,'invscaling','squared_loss',1000,5,'l1',0.5,0,True,0.001,0.1,False,False
6.15410981521438E+029,757245664254053,0.0001,False,False,0.01,0.01,True,0.15,'invscaling','squared_epsilon_insensitive',500,5,'l2',0.5,0,True,0.001,0.4,False,False
6.2561116631414E+029,759797109072258,0.0001,False,False,False,0.01,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
6.2561116631414E+029,759797109072258,0.0001,False,False,False,0.01,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
6.5415819401635E+029,778110042512411,0.0001,False,False,False,0.01,True,0.15,'invscaling','squared_loss',1000,5,'none',0.5,0,True,0.001,0.1,False,False
6.93934109939607E+029,801806242813164,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',100,4,'none',0.5,0,False,0.001,0.1,False,False
8.2623200158779E+029,870318054778291,0.0001,False,True,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.5,False,False
9.36864879816808E+029,931140966556937,0.0001,False,False,False,0.012,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
1.27897193615325E+030,1086594289868890,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
1.27897193615325E+030,1086594289868890,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
1.27897193615325E+030,1086594289868890,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
1.27897193615325E+030,1086594289868890,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
1.27897193615325E+030,1086594289868890,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
1.27897193615325E+030,1086594289868890,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
1.27897193615325E+030,1086594289868890,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
1.27897193615325E+030,1086594289868890,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
1.27897193615325E+030,1086594289868890,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
1.27897193615325E+030,1086594289868890,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.2,False,False
1.27897193615325E+030,1086594289868890,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.5,False,False
1.27897193615325E+030,1086594289868890,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
1.60285932666479E+030,1218019403659020,0.0001,False,False,False,0.016,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
1.94511564143946E+030,1339410491631930,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.48,0,True,0.001,0.1,False,False
2.07830665174293E+030,1376749939008180,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',10,4,'l2',0.5,0,True,0.001,0.1,False,False
2.39233601580908E+030,1484647471090490,0.0001,False,False,False,0.019,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
2.76344411754686E+030,1.59570892827465E+015,0.0001,False,False,False,0.021,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
2.97774850763463E+030,1678198767853934,0.0001,False,False,0.1,0.01,True,0.15,'invscaling','squared_loss',100,5,'l2',0.25,0,True,0.001,0.1,False,False+
2.99766140436059E+030,1660621901739750,0.0001,False,False,False,0.02,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
2.99766140436059E+030,1660621901739750,0.0001,False,False,False,0.02,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
3.32965801825123E+030,1770196936465228,0.0001,False,True,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.4,False,False
3.48158893890137E+030,1794663108188270,0.0001,False,False,False,0.023,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
4.19383813576021E+030,1952762620067990,0.0001,False,True,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
5.64273952290389E+030,2292487570917050,0.0001,False,False,False,0.03,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.1,False,False
7.53554474637189E+030,2659586075863530,0.0001,False,False,0.01,0.001,True,0.15,'constant','squared_loss',500,5,'l2',0.5,0,True,0.001,0.4,False,False
7.53554474637189E+030,2659586075863530,0.0001,False,False,0.01,0.001,True,0.15,'constant','squared_loss',500,5,'l2',0.3,0,True,0.001,0.4,False,False
1.57489507505891E+031,3845089852021558,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.2,0,True,0.001,0.1,False,False
2.19807123637218E+031,4501404243478020,0.0001,False,True,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.3,False,False
6.63140347525134E+031,7843332202190234,0.01,False,False,0.01,0.11,True,0.41,'optimal','squared_loss',4000,8,'none',0.3,0,True,0.001,0.1,False,False
6.6465631118424E+031,7867342595663168,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.3,0,True,0.001,0.1,False,False
8.03441270715242E+031,8593438309391475,0.01,False,False,0.01,0.11,True,0.41,'optimal','squared_loss',4000,8,'l2',0.3,0,True,0.001,0.1,False,False
3.52107865464611E+032,1.80474814524435E+016,0.0001,False,False,False,0.014,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.1,0,True,0.001,0.1,False,False
4.13177010470598E+032,1.937242624909E+016,0.01,False,False,0.01,0.11,True,0.41,'optimal','squared_loss',100,8,'none',0.3,0,True,0.001,0.1,False,False
7.11952078125869E+032,2.57719793935517E+016,0.0001,False,False,0.01,0.01,True,0.15,'constant','squared_loss',500,5,'l2',0.5,0,True,0.001,0.4,False,False
8.08565631759102E+033,8.69382060450551E+016,0.0009,False,False,0.01,0.11,True,0.41,'optimal','squared_loss',4000,8,'l2',0.3,0,True,0.001,0.1,False,False
2.59746787358783E+034,1.55215160382176E+017,0.0001,False,False,False,2,True,0.15,'invscaling','squared_loss',1000,5,'l2',0.5,0,True,0.001,0.4,False,False
4.45346548431902E+034,2.04790199508906E+017,0.0001,False,False,0.01,0.08,True,0.15,'constant','squared_loss',500,5,'l2',0.5,0,True,0.001,0.4,False,False
66.22445048665203,6.291084738378835,0.0091,False,False,0.01,0.02,True,0.0009,'adaptive','huber',1000,4,'elasticnet',0.3,500,True,0.0001,0.2,False,False
88.01497220081079,7.443501617365316,0.0091,False,False,0.02,0.02,True,0.001,'adaptive','huber',1000,4,'elasticnet',0.3,500,True,0.0001,0.2,False,False
88.25809831759628,7.429823144100927,0.0091,False,False,0.009,0.02,True,0.001,'adaptive','huber',1000,4,'elasticnet',0.3,500,True,0.0001,0.2,False,False
66.04142157992588,6.25846935245627,0.0091,False,False,0.01,0.02,True,0.001,'adaptive','huber',1000,4,'elasticnet',0.3,500,True,0.001,0.2,False,False
66.30892242104986,6.330103706888246,0.0091,False,False,0.01,0.02,True,0.001,'adaptive','huber',1000,4,'elasticnet',0.3,500,True,0.01,0.2,False,False
66.09327371649196,6.256313686233801,0.0091,False,False,0.01,0.02,True,0.001,'adaptive','huber',1000,4,'elasticnet',0.3,500,True,0.002,0.2,False,False
66.04142157992588,6.25846935245627,0.0091,False,False,0.01,0.02,True,0.001,'adaptive','huber',1000,4,'elasticnet',0.3,500,True,0.001,0.2,False,False
66.32625357692947,6.330887023495661,0.0091,False,False,0.01,0.02,True,0.001,'adaptive','huber',1000,4,'l2',0.3,500,True,0.001,0.2,False,False
66.25429963063274,6.323565937207297,0.0091,False,False,0.01,0.02,True,0.001,'adaptive','huber',1000,4,'l2',0.3,500,True,0.0001,0.2,False,False
773.9710776321729,22.9997597005421,0.0091,False,False,0.099,0.02,True,0.001,'adaptive','huber',1000,4,'l2',0.3,500,True,0.0001,0.2,False,False
66.32625357692947,6.330887023495661,0.0091,False,False,0.01,0.02,True,0.001,'adaptive','huber',1000,4,'l2',0.3,500,True,0.001,0.2,False,False
84.99598689939148,7.341305100579993,0.0091,False,False,0.01,0.04,True,0.001,'adaptive','huber',1000,4,'l2',0.3,500,True,0.001,0.2,False,False
75.08142440769309,6.885831927928213,0.0091,False,False,0.01,0.03,True,0.001,'adaptive','huber',1000,4,'l2',0.3,500,True,0.001,0.2,False,False
66.32625357692947,6.330887023495661,0.0091,False,False,0.01,0.02,True,0.001,'adaptive','huber',1000,4,'l2',0.3,500,True,0.001,0.2,False,False
66.04142157992588,6.25846935245627,0.0091,False,False,0.01,0.02,True,0.001,'adaptive','huber',1000,4,'elasticnet',0.3,500,True,0.001,0.2,False,False
71.19030508584062,6.670184034317188,0.0091,False,False,0.01,0.03,True,0.001,'adaptive','huber',1000,4,'elasticnet',0.3,500,True,0.001,0.2,False,False
73.17333410179569,6.782520535133729,0.0091,False,False,0.01,0.01,True,0.001,'adaptive','huber',1000,4,'elasticnet',0.3,500,True,0.001,0.2,False,False
66.04142157992588,6.25846935245627,0.0091,False,False,0.01,0.02,True,0.001,'adaptive','huber',1000,4,'elasticnet',0.3,500,True,0.001,0.2,False,False
